C,alpha/C,digit/C,whitespace/C,spe_ch/C,W,short_words/W,avg_W_len,unique_W/W,spam_W_match,class
44,0.818181818,0,0.136363636,0.045454545,7,0.142857143,5.428571429,1,0,0
26,0.769230769,0,0.192307692,0.038461538,6,0.166666667,3.5,1,0,0
85,0.776470588,0,0.2,0.023529412,18,0.277777778,3.777777778,0.944444444,0,0
23,0.826086957,0,0.173913043,0,5,0.4,3.8,1,0,0
27,0.777777778,0,0.222222222,0,7,0.428571429,3,0.857142857,0,0
47,0.787234043,0.021276596,0.127659574,0.063829787,7,0.142857143,5.857142857,1,0,0
149,0.684563758,0.120805369,0.161073826,0.033557047,25,0.16,5,0.96,0,1
48,0.75,0,0.208333333,0.041666667,11,0.090909091,3.454545455,0.818181818,0,0
126,0.76984127,0,0.19047619,0.03968254,25,0.2,4.08,0.88,1,0
32,0.78125,0,0.1875,0.03125,7,0.285714286,3.714285714,1,0,0
21,0.80952381,0,0.142857143,0.047619048,4,0,4.5,1,0,0
105,0.80952381,0,0.161904762,0.028571429,18,0.277777778,4.888888889,0.944444444,0,0
44,0.704545455,0,0.136363636,0.159090909,7,0.142857143,5.428571429,1,0,0
93,0.709677419,0,0.215053763,0.096774194,21,0.285714286,3.571428571,0.904761905,0,0
156,0.794871795,0,0.192307692,0.012820513,31,0.225806452,4.064516129,0.870967742,0,0
50,0.8,0,0.18,0.02,10,0.2,4.1,1,0,0
61,0.803278689,0,0.180327869,0.016393443,12,0.166666667,4.166666667,1,0,0
29,0.793103448,0,0.172413793,0.034482759,6,0.166666667,4,1,0,0
103,0.747572816,0,0.184466019,0.067961165,20,0.2,4.2,0.85,0,0
27,0.777777778,0,0.111111111,0.111111111,4,0,6,1,0,0
33,0.727272727,0,0.212121212,0.060606061,8,0.375,3.25,1,0,0
33,0.787878788,0,0.151515152,0.060606061,6,0.166666667,4.666666667,1,0,0
25,0.64,0,0.2,0.24,6,0.333333333,3.666666667,0.666666667,0,0
26,0.730769231,0,0.153846154,0.115384615,5,0.2,4.4,1,0,0
5,0.4,0,0,0.6,1,0,5,1,0,0
33,0.818181818,0,0.151515152,0.03030303,6,0.166666667,4.666666667,1,0,0
34,0.764705882,0,0.205882353,0.029411765,8,0.25,3.375,1,0,0
129,0.76744186,0,0.217054264,0.015503876,29,0.206896552,3.482758621,0.793103448,0,1
165,0.636363636,0.139393939,0.187878788,0.036363636,32,0.15625,4.1875,0.90625,1,1
29,0.827586207,0,0.172413793,0,6,0.333333333,4,1,0,0
30,0.733333333,0,0.233333333,0.033333333,8,0.625,2.875,1,0,0
136,0.757352941,0,0.191176471,0.051470588,27,0.259259259,4.074074074,0.851851852,0,0
42,0.69047619,0,0.166666667,0.142857143,8,0.125,4.375,1,0,0
166,0.71686747,0.06626506,0.162650602,0.054216867,28,0.107142857,4.964285714,0.928571429,0,1
130,0.730769231,0.084615385,0.184615385,0,25,0.28,4.24,0.96,0,1
117,0.777777778,0,0.170940171,0.051282051,21,0.238095238,4.619047619,0.952380952,0,0
43,0.674418605,0,0.186046512,0.162790698,9,0.222222222,4,0.888888889,0,0
35,0.771428571,0,0.142857143,0.085714286,6,0,5,1,0,0
151,0.754966887,0,0.19205298,0.052980132,30,0.2,4.066666667,0.733333333,0,0
41,0.707317073,0.024390244,0.219512195,0.048780488,10,0.6,3.2,1,0,0
136,0.625,0,0.213235294,0.161764706,30,0.333333333,3.566666667,0.566666667,0,0
56,0.75,0,0.196428571,0.053571429,12,0.416666667,3.75,1,0,0
64,0.78125,0,0.1875,0.03125,13,0.153846154,4,0.846153846,0,0
50,0.78,0.02,0.2,0,11,0.272727273,3.636363636,1,0,0
135,0.740740741,0.022222222,0.140740741,0.096296296,20,0.2,5.8,1,0,1
436,0.731651376,0.025229358,0.165137615,0.082568807,73,0.287671233,5.01369863,0.794520548,0,0
27,0.666666667,0,0.185185185,0.148148148,6,0.333333333,3.666666667,1,0,0
106,0.698113208,0,0.245283019,0.056603774,27,0.555555556,2.962962963,0.703703704,0,0
66,0.742424242,0,0.166666667,0.090909091,12,0,4.583333333,1,0,0
53,0.698113208,0.018867925,0.150943396,0.132075472,9,0.222222222,5,1,0,0
161,0.689440994,0.111801242,0.167701863,0.031055901,28,0.142857143,4.785714286,1,1,1
88,0.704545455,0,0.170454545,0.125,16,0.25,4.5625,1,0,0
4,1,0,0,0,1,0,4,1,0,0
61,0.786885246,0,0.196721311,0.032786885,13,0.230769231,3.846153846,0.846153846,0,0
54,0.666666667,0,0.222222222,0.12962963,13,0.461538462,3.307692308,0.923076923,0,0
152,0.625,0.151315789,0.177631579,0.046052632,28,0.285714286,4.464285714,0.928571429,1,1
27,0.62962963,0.111111111,0.222222222,0.037037037,7,0.285714286,3,1,0,0
157,0.643312102,0.152866242,0.178343949,0.025477707,29,0.310344828,4.448275862,0.896551724,1,1
95,0.747368421,0,0.210526316,0.042105263,21,0.19047619,3.571428571,1,0,0
95,0.663157895,0,0.221052632,0.115789474,22,0.272727273,3.363636364,0.863636364,0,0
52,0.769230769,0,0.211538462,0.019230769,12,0.25,3.416666667,0.916666667,0,0
80,0.7125,0.0125,0.1875,0.0875,16,0.125,4.0625,0.9375,0,0
62,0.806451613,0,0.177419355,0.016129032,12,0,4.25,0.916666667,0,0
28,0.607142857,0.25,0.142857143,0,5,0,4.8,1,0,1
73,0.794520548,0,0.191780822,0.01369863,15,0.2,3.933333333,1,0,0
167,0.664670659,0.011976048,0.233532934,0.101796407,40,0.375,3.25,0.825,0,0
167,0.760479042,0,0.19760479,0.041916168,34,0.205882353,3.941176471,0.941176471,0,0
56,0.803571429,0,0.178571429,0.017857143,11,0.090909091,4.181818182,1,0,0
56,0.732142857,0.017857143,0.178571429,0.071428571,11,0.363636364,4.181818182,1,0,0
156,0.737179487,0.044871795,0.179487179,0.038461538,29,0.137931034,4.413793103,0.896551724,1,1
113,0.769911504,0,0.221238938,0.008849558,26,0.307692308,3.384615385,0.846153846,0,0
50,0.78,0,0.18,0.04,10,0.3,4.1,1,0,0
160,0.70625,0.0875,0.175,0.03125,29,0.206896552,4.551724138,0.931034483,1,1
22,0.772727273,0,0.181818182,0.045454545,5,0.4,3.6,1,0,0
24,0.75,0,0.208333333,0.041666667,6,0.5,3.166666667,1,0,0
118,0.661016949,0.169491525,0.127118644,0.042372881,16,0.1875,6.4375,0.9375,0,1
177,0.762711864,0,0.186440678,0.050847458,34,0.235294118,4.235294118,0.941176471,0,0
101,0.772277228,0,0.217821782,0.00990099,23,0.260869565,3.434782609,0.956521739,0,0
54,0.703703704,0,0.166666667,0.12962963,10,0.2,4.5,1,0,0
96,0.760416667,0,0.1875,0.052083333,19,0.315789474,4.105263158,1,0,0
57,0.684210526,0,0.210526316,0.140350877,13,0.307692308,3.615384615,0.846153846,0,0
163,0.797546012,0,0.134969325,0.073619632,23,0.217391304,6.173913043,0.913043478,0,0
14,0.642857143,0,0.071428571,0.285714286,2,0,6.5,1,0,0
135,0.718518519,0.081481481,0.177777778,0.022222222,25,0.24,4.44,0.96,0,1
46,0.739130435,0,0.217391304,0.043478261,11,0.272727273,3.272727273,1,0,0
9,0.555555556,0,0.111111111,0.333333333,2,0.5,4,1,0,0
54,0.796296296,0,0.12962963,0.074074074,8,0.125,5.875,1,0,0
84,0.797619048,0,0.178571429,0.023809524,16,0.1875,4.3125,1,0,0
70,0.771428571,0,0.185714286,0.042857143,14,0.142857143,4.071428571,0.928571429,0,0
20,0.45,0,0.15,0.4,4,0.5,4.25,1,0,0
44,0.795454545,0,0.159090909,0.045454545,8,0.25,4.625,1,0,0
46,0.782608696,0,0.217391304,0,11,0.454545455,3.272727273,0.909090909,0,0
35,0.8,0,0.171428571,0.028571429,7,0.285714286,4.142857143,1,0,0
157,0.624203822,0.159235669,0.146496815,0.070063694,24,0.125,5.583333333,1,1,1
167,0.682634731,0.137724551,0.155688623,0.023952096,27,0.111111111,5.222222222,0.962962963,1,1
28,0.714285714,0,0.178571429,0.107142857,6,0.166666667,3.833333333,1,0,0
53,0.811320755,0,0.169811321,0.018867925,10,0.2,4.4,1,0,0
82,0.743902439,0,0.195121951,0.06097561,17,0.235294118,3.882352941,0.823529412,0,0
26,0.653846154,0,0.230769231,0.115384615,7,0.571428571,2.857142857,1,0,0
48,0.770833333,0,0.208333333,0.020833333,11,0.272727273,3.454545455,1,0,0
29,0.793103448,0,0.172413793,0.034482759,6,0.333333333,4,1,0,0
41,0.780487805,0,0.170731707,0.048780488,8,0.375,4.25,1,0,0
98,0.755102041,0,0.234693878,0.020408163,24,0.458333333,3.166666667,0.875,0,0
53,0.698113208,0,0.226415094,0.094339623,13,0.307692308,3.230769231,0.769230769,0,0
22,0.818181818,0,0.181818182,0,5,0,3.6,1,0,0
15,0.666666667,0,0.066666667,0.266666667,2,0,7,1,0,0
158,0.64556962,0.101265823,0.170886076,0.082278481,28,0.214285714,4.678571429,0.857142857,0,1
119,0.773109244,0,0.201680672,0.025210084,25,0.44,3.8,0.88,0,0
154,0.779220779,0,0.201298701,0.019480519,32,0.25,3.84375,0.84375,0,0
23,0.695652174,0,0.173913043,0.130434783,5,0,3.8,0.6,0,0
29,0.655172414,0.034482759,0.172413793,0.137931034,6,0.5,4,1,0,0
37,0.72972973,0,0.189189189,0.081081081,8,0.125,3.75,1,0,0
28,0.785714286,0,0.142857143,0.071428571,5,0.2,4.8,1,0,0
89,0.808988764,0,0.191011236,0,18,0.111111111,4,0.944444444,0,0
56,0.732142857,0,0.196428571,0.071428571,12,0.166666667,3.75,0.916666667,0,0
53,0.698113208,0.037735849,0.245283019,0.018867925,14,0.571428571,2.857142857,1,0,0
37,0.702702703,0.027027027,0.216216216,0.054054054,9,0.444444444,3.222222222,1,0,0
25,0.72,0,0.12,0.16,4,0,5.5,1,0,0
128,0.796875,0,0.1953125,0.0078125,26,0.269230769,3.961538462,0.846153846,0,0
69,0.753623188,0,0.202898551,0.043478261,15,0.266666667,3.666666667,1,0,0
21,0.80952381,0,0.142857143,0.047619048,4,0.5,4.5,1,0,0
89,0.775280899,0,0.191011236,0.033707865,18,0.166666667,4,1,0,0
37,0.810810811,0,0.189189189,0,8,0.5,3.75,1,0,0
39,0.666666667,0.025641026,0.205128205,0.102564103,9,0.333333333,3.444444444,1,0,0
101,0.683168317,0,0.188118812,0.128712871,20,0.2,4.1,0.9,0,0
42,0.80952381,0,0.19047619,0,9,0.333333333,3.777777778,1,0,0
63,0.73015873,0,0.222222222,0.047619048,15,0.333333333,3.266666667,0.8,0,0
57,0.771929825,0,0.192982456,0.052631579,12,0.25,3.916666667,0.916666667,0,0
158,0.759493671,0,0.17721519,0.063291139,29,0.24137931,4.482758621,0.896551724,0,0
199,0.788944724,0,0.190954774,0.020100503,39,0.128205128,4.128205128,0.846153846,0,0
39,0.846153846,0,0.179487179,0,8,0.25,4.125,0.875,0,0
155,0.741935484,0.077419355,0.167741935,0.012903226,27,0.148148148,4.777777778,0.925925926,0,1
38,0.789473684,0,0.157894737,0.052631579,7,0.285714286,4.571428571,0.857142857,0,0
26,0.730769231,0,0.269230769,0,8,0.625,2.375,1,0,0
141,0.765957447,0.014184397,0.19858156,0.021276596,29,0.24137931,3.896551724,0.862068966,1,1
29,0.793103448,0,0.172413793,0.034482759,6,0.333333333,4,1,0,0
16,0.75,0,0.1875,0.0625,4,0.25,3.25,1,0,0
23,0.869565217,0,0.130434783,0,4,0.25,5,1,0,0
124,0.782258065,0,0.209677419,0.008064516,27,0.296296296,3.62962963,0.888888889,0,1
45,0.711111111,0,0.155555556,0.133333333,8,0.125,4.75,1,0,0
31,0.838709677,0,0.129032258,0.032258065,5,0.4,5.4,1,0,0
28,0.821428571,0,0.178571429,0,6,0.333333333,3.833333333,1,0,0
118,0.788135593,0,0.177966102,0.033898305,22,0.318181818,4.409090909,0.863636364,0,0
126,0.603174603,0.182539683,0.142857143,0.071428571,19,0.263157895,5.684210526,0.947368421,0,1
29,0.724137931,0,0.172413793,0.103448276,6,0.166666667,4,1,0,0
63,0.714285714,0.015873016,0.238095238,0.031746032,16,0.4375,3,0.9375,0,0
106,0.811320755,0,0.160377358,0.028301887,18,0.111111111,4.944444444,0.944444444,0,0
121,0.768595041,0,0.20661157,0.024793388,26,0.269230769,3.692307692,0.846153846,0,0
43,0.744186047,0.023255814,0.186046512,0.046511628,9,0.222222222,3.888888889,1,0,0
21,0.761904762,0,0.19047619,0.047619048,5,0.4,3.4,1,0,0
22,0.863636364,0,0.136363636,0,4,0,4.75,1,0,0
116,0.75,0,0.189655172,0.060344828,23,0.391304348,4.086956522,0.782608696,0,0
77,0.766233766,0.012987013,0.181818182,0.038961039,15,0.266666667,4.2,1,0,0
59,0.677966102,0,0.237288136,0.084745763,15,0.466666667,3,0.933333333,0,0
43,0.744186047,0,0.162790698,0.093023256,8,0,4.5,1,0,0
140,0.585714286,0.221428571,0.142857143,0.05,21,0.142857143,5.714285714,0.952380952,0,1
116,0.706896552,0,0.24137931,0.060344828,29,0.413793103,3.068965517,0.896551724,0,0
57,0.789473684,0,0.192982456,0.01754386,12,0.25,3.833333333,1,0,0
45,0.777777778,0,0.177777778,0.044444444,9,0.111111111,4.111111111,1,0,0
134,0.731343284,0,0.186567164,0.119402985,26,0.307692308,4.384615385,0.769230769,0,0
32,0.65625,0,0.21875,0.125,8,0.25,3.125,1,0,0
69,0.753623188,0,0.173913043,0.072463768,13,0.307692308,4.384615385,1,0,0
79,0.797468354,0,0.202531646,0,17,0.235294118,3.705882353,1,0,0
149,0.825503356,0,0.154362416,0.020134228,24,0.125,5.25,0.875,0,0
63,0.746031746,0,0.19047619,0.063492063,13,0.153846154,3.923076923,0.769230769,0,0
152,0.789473684,0,0.144736842,0.072368421,23,0.217391304,5.695652174,0.913043478,0,0
29,0.793103448,0,0.172413793,0.034482759,6,0.333333333,4,1,0,0
145,0.765517241,0,0.2,0.034482759,30,0.1,3.866666667,0.833333333,0,0
33,0.848484848,0,0.090909091,0.060606061,4,0,7.5,1,1,1
36,0.75,0,0.194444444,0.111111111,8,0.25,3.875,0.625,0,0
32,0.75,0,0.21875,0.03125,8,0.375,3.125,1,0,0
10,0.7,0,0.2,0.1,3,0.333333333,2.666666667,1,0,0
157,0.72611465,0.082802548,0.165605096,0.025477707,27,0.148148148,4.851851852,0.814814815,1,1
61,0.754098361,0,0.180327869,0.06557377,12,0.25,4.166666667,1,0,0
57,0.736842105,0.01754386,0.210526316,0.035087719,13,0.384615385,3.461538462,1,0,0
36,0.777777778,0,0.222222222,0,9,0.444444444,3.111111111,1,0,0
52,0.807692308,0,0.173076923,0.019230769,10,0.2,4.3,1,0,0
158,0.759493671,0,0.17721519,0.063291139,29,0.24137931,4.482758621,0.896551724,0,0
131,0.786259542,0,0.198473282,0.015267176,27,0.444444444,3.888888889,0.925925926,0,0
54,0.796296296,0,0.166666667,0.037037037,10,0.2,4.5,0.9,0,0
57,0.754385965,0.01754386,0.192982456,0.035087719,12,0.25,3.833333333,0.916666667,0,0
68,0.764705882,0,0.176470588,0.058823529,13,0.153846154,4.307692308,1,0,0
157,0.713375796,0.108280255,0.152866242,0.025477707,25,0.16,5.32,0.92,0,1
123,0.674796748,0.008130081,0.219512195,0.097560976,28,0.357142857,3.428571429,0.964285714,0,0
111,0.738738739,0,0.18018018,0.081081081,21,0.142857143,4.333333333,0.904761905,0,0
137,0.737226277,0.072992701,0.153284672,0.03649635,22,0.136363636,5.272727273,0.863636364,0,1
37,0.783783784,0,0.135135135,0.081081081,6,0.333333333,5.333333333,1,0,0
152,0.822368421,0,0.164473684,0.013157895,26,0.230769231,4.884615385,0.923076923,0,1
74,0.675675676,0.013513514,0.22972973,0.081081081,18,0.333333333,3.166666667,0.944444444,0,0
47,0.70212766,0,0.212765957,0.085106383,11,0.272727273,3.363636364,1,0,0
159,0.685534591,0.113207547,0.163522013,0.037735849,27,0.222222222,4.925925926,1,1,1
9,0.555555556,0,0.111111111,0.333333333,2,0.5,4,1,0,0
147,0.761904762,0,0.217687075,0.027210884,33,0.272727273,3.515151515,0.909090909,0,0
44,0.818181818,0,0.159090909,0.022727273,8,0.125,4.625,1,0,0
160,0.5875,0.19375,0.19375,0.025,32,0.34375,4.03125,0.90625,0,1
23,0.869565217,0,0.130434783,0,4,0,5,1,0,0
26,0.692307692,0.038461538,0.153846154,0.115384615,5,0.4,4.4,1,0,0
35,0.771428571,0,0.171428571,0.057142857,7,0,4.142857143,1,0,0
112,0.553571429,0.285714286,0.151785714,0.008928571,18,0.166666667,5.277777778,0.944444444,0,1
29,0.793103448,0,0.172413793,0.034482759,6,0.333333333,4,1,0,0
129,0.775193798,0,0.15503876,0.069767442,21,0.095238095,5.19047619,1,0,0
28,0.785714286,0,0.107142857,0.107142857,4,0.5,6.25,1,0,0
23,0.695652174,0.043478261,0.173913043,0.086956522,5,0,3.8,1,0,0
52,0.826923077,0,0.173076923,0,10,0.2,4.3,1,0,0
52,0.788461538,0,0.173076923,0.038461538,10,0.1,4.3,1,0,0
131,0.58778626,0,0.213740458,0.198473282,29,0.206896552,3.551724138,0.551724138,0,0
11,0.636363636,0,0.090909091,0.272727273,2,0.5,5,1,0,0
27,0.740740741,0,0.111111111,0.148148148,4,0,6,1,0,0
87,0.75862069,0,0.183908046,0.057471264,17,0.117647059,4.176470588,0.941176471,0,0
166,0.734939759,0.012048193,0.210843373,0.042168675,36,0.361111111,3.638888889,0.833333333,0,0
42,0.761904762,0,0.214285714,0.023809524,10,0.4,3.3,1,0,0
32,0.78125,0,0.1875,0.03125,7,0.285714286,3.714285714,1,0,0
156,0.692307692,0.070512821,0.166666667,0.070512821,27,0.111111111,4.814814815,0.851851852,1,1
582,0.692439863,0.003436426,0.213058419,0.091065292,125,0.384,3.664,0.744,0,0
150,0.626666667,0.153333333,0.206666667,0.013333333,32,0.28125,3.71875,0.90625,1,1
74,0.72972973,0,0.202702703,0.067567568,16,0.125,3.6875,1,0,0
39,0.820512821,0,0.153846154,0.025641026,7,0.142857143,4.714285714,1,0,0
26,0.807692308,0,0.153846154,0.038461538,5,0,4.4,1,0,0
57,0.736842105,0.01754386,0.192982456,0.052631579,12,0.25,3.833333333,1,0,0
54,0.666666667,0,0.166666667,0.166666667,10,0.2,4.5,1,0,0
94,0.755319149,0,0.20212766,0.042553191,20,0.15,3.75,0.9,0,0
269,0.732342007,0,0.223048327,0.044609665,61,0.393442623,3.426229508,0.475409836,0,0
81,0.691358025,0,0.197530864,0.111111111,17,0.235294118,3.823529412,0.882352941,1,0
160,0.7875,0.00625,0.2,0.00625,33,0.151515152,3.878787879,0.878787879,0,0
150,0.76,0,0.186666667,0.053333333,29,0.137931034,4.206896552,0.931034483,0,0
60,0.75,0,0.25,0,16,0.4375,2.8125,0.8125,0,0
51,0.784313725,0,0.215686275,0,12,0.333333333,3.333333333,1,0,0
52,0.788461538,0.038461538,0.173076923,0,10,0.2,4.3,1,0,1
129,0.736434109,0,0.217054264,0.046511628,29,0.448275862,3.482758621,0.862068966,0,0
104,0.798076923,0,0.173076923,0.028846154,19,0.157894737,4.526315789,0.947368421,0,0
75,0.773333333,0,0.2,0.026666667,16,0.375,3.75,0.9375,0,0
29,0.793103448,0,0.137931034,0.068965517,5,0,5,1,0,0
141,0.773049645,0,0.19858156,0.028368794,29,0.172413793,3.896551724,0.896551724,0,0
37,0.72972973,0,0.189189189,0.135135135,8,0.5,4,0.75,0,0
163,0.797546012,0,0.134969325,0.073619632,23,0.217391304,6.173913043,0.913043478,0,0
151,0.622516556,0.152317881,0.205298013,0.01986755,32,0.28125,3.75,0.9375,1,1
130,0.738461538,0.007692308,0.223076923,0.030769231,30,0.3,3.366666667,0.933333333,0,0
14,0.785714286,0,0.142857143,0.071428571,3,0,4,1,0,0
31,0.838709677,0,0.129032258,0.032258065,5,0.2,5.4,1,0,0
52,0.769230769,0,0.192307692,0.038461538,11,0.363636364,3.818181818,1,0,0
232,0.784482759,0,0.181034483,0.034482759,43,0.139534884,4.418604651,0.906976744,1,0
50,0.78,0,0.18,0.04,10,0,4.1,0.9,0,0
103,0.796116505,0,0.203883495,0,22,0.318181818,3.727272727,1,0,0
139,0.690647482,0.086330935,0.201438849,0.021582734,29,0.172413793,3.827586207,0.965517241,1,1
25,0.8,0,0.16,0.04,5,0.4,4.2,1,0,0
158,0.683544304,0.113924051,0.158227848,0.044303797,26,0.230769231,5.115384615,0.961538462,0,1
49,0.795918367,0,0.163265306,0.040816327,9,0.333333333,4.555555556,0.888888889,0,0
47,0.787234043,0,0.170212766,0.042553191,9,0.333333333,4.333333333,1,0,0
27,0.814814815,0,0.148148148,0.037037037,5,0.2,4.6,1,0,0
93,0.784946237,0,0.161290323,0.053763441,16,0.1875,4.875,0.875,0,0
28,0.75,0,0.142857143,0.107142857,5,0.4,4.8,1,0,0
34,0.735294118,0,0.205882353,0.058823529,8,0.25,3.375,1,0,0
22,0.727272727,0,0.227272727,0.045454545,6,0.5,2.833333333,1,0,0
95,0.757894737,0,0.2,0.042105263,20,0.3,3.8,0.8,0,0
22,0.818181818,0,0.181818182,0,5,0.4,3.6,1,0,0
54,0.759259259,0,0.148148148,0.092592593,9,0.111111111,5.111111111,1,0,0
66,0.772727273,0,0.196969697,0.03030303,14,0.285714286,3.785714286,1,0,0
73,0.684931507,0.02739726,0.205479452,0.082191781,16,0.25,3.625,1,0,0
56,0.75,0,0.214285714,0.035714286,13,0.307692308,3.384615385,1,0,0
32,0.625,0,0.15625,0.21875,6,0.5,4.5,1,0,0
25,0.84,0,0.16,0,5,0.2,4.2,1,0,0
162,0.703703704,0.104938272,0.141975309,0.049382716,24,0.25,5.791666667,0.916666667,1,1
66,0.803030303,0,0.151515152,0.045454545,11,0.363636364,5.090909091,1,0,0
43,0.720930233,0.023255814,0.23255814,0.023255814,11,0.363636364,3,1,0,0
119,0.756302521,0.016806723,0.210084034,0.016806723,26,0.384615385,3.615384615,0.961538462,0,0
54,0.740740741,0,0.166666667,0.111111111,10,0.3,4.6,0.9,0,0
139,0.575539568,0.201438849,0.165467626,0.057553957,24,0.291666667,4.833333333,0.916666667,0,1
125,0.736,0,0.192,0.072,25,0.12,4.04,0.92,0,0
27,0.703703704,0,0.222222222,0.074074074,7,0.285714286,3,1,0,0
141,0.744680851,0.014184397,0.241134752,0,35,0.314285714,3.057142857,0.771428571,0,0
110,0.763636364,0,0.181818182,0.054545455,21,0.142857143,4.285714286,0.952380952,0,0
125,0.552,0,0.12,0.328,16,0.0625,6.875,1,0,0
6,1,0,0,0,1,0,6,1,0,0
142,0.795774648,0,0.183098592,0.021126761,27,0.185185185,4.296296296,1,1,0
140,0.671428571,0.15,0.15,0.028571429,22,0.045454545,5.409090909,1,1,1
46,0.760869565,0,0.217391304,0.02173913,11,0.363636364,3.272727273,1,0,0
31,0.838709677,0,0.129032258,0.032258065,5,0,5.4,1,0,0
89,0.741573034,0,0.179775281,0.078651685,17,0.176470588,4.294117647,0.941176471,0,0
62,0.774193548,0,0.177419355,0.080645161,12,0.25,4.416666667,0.833333333,0,0
148,0.77027027,0.02027027,0.182432432,0.027027027,28,0.178571429,4.321428571,1,0,1
77,0.675324675,0.012987013,0.194805195,0.116883117,16,0.3125,3.875,1,0,0
47,0.787234043,0,0.191489362,0.021276596,10,0.4,3.8,1,0,0
42,0.714285714,0,0.19047619,0.095238095,9,0.222222222,3.777777778,0.888888889,0,0
36,0.666666667,0,0.138888889,0.222222222,6,0.166666667,5.333333333,0.833333333,0,0
37,0.72972973,0,0.243243243,0.027027027,10,0.6,2.8,1,0,0
85,0.717647059,0.023529412,0.211764706,0.047058824,19,0.263157895,3.526315789,1,0,0
46,0.804347826,0,0.173913043,0.02173913,9,0.333333333,4.222222222,1,0,0
33,0.696969697,0,0.212121212,0.090909091,8,0.125,3.25,1,0,0
23,0.826086957,0,0.130434783,0.043478261,4,0.25,5,1,0,0
67,0.776119403,0,0.179104478,0.044776119,13,0.076923077,4.230769231,0.923076923,0,0
32,0.78125,0,0.1875,0.03125,7,0.142857143,3.714285714,1,0,0
31,0.806451613,0,0.161290323,0.032258065,6,0.333333333,4.333333333,1,0,0
25,0.6,0,0.16,0.24,5,0.4,4.2,1,0,0
11,0.727272727,0,0,0.272727273,1,0,11,1,0,0
129,0.790697674,0,0.186046512,0.023255814,25,0.24,4.2,0.96,0,0
33,0.757575758,0,0.151515152,0.090909091,6,0.166666667,4.666666667,1,0,0
29,0.482758621,0,0.206896552,0.344827586,7,0.428571429,3.428571429,0.857142857,0,0
180,0.538888889,0.077777778,0.166666667,0.233333333,31,0.322580645,4.935483871,0.838709677,0,0
154,0.746753247,0.006493506,0.214285714,0.045454545,34,0.323529412,3.617647059,0.941176471,0,0
47,0.659574468,0.063829787,0.212765957,0.063829787,11,0.272727273,3.363636364,0.909090909,0,0
31,0.774193548,0,0.225806452,0,8,0.375,3,1,0,0
137,0.722627737,0,0.189781022,0.087591241,27,0.222222222,4.111111111,0.851851852,0,0
101,0.801980198,0,0.168316832,0.02970297,18,0.055555556,4.666666667,1,0,0
59,0.779661017,0,0.152542373,0.06779661,10,0,5,1,0,0
43,0.790697674,0,0.186046512,0.023255814,9,0.111111111,3.888888889,1,0,0
48,0.5625,0.25,0.145833333,0.041666667,8,0.125,5.125,1,0,1
95,0.736842105,0.010526316,0.221052632,0.031578947,22,0.318181818,3.363636364,0.863636364,0,0
139,0.748201439,0.007194245,0.201438849,0.043165468,29,0.310344828,3.827586207,1,0,0
38,0.789473684,0,0.078947368,0.131578947,4,0.25,8.75,1,0,0
100,0.73,0.11,0.14,0.02,15,0.2,5.733333333,0.866666667,0,1
