C,alpha/C,digit/C,whitespace/C,spe_ch/C,W,short words/W,avg_W_len,unique_W/W,class
68,0.632352941,0,0.205882353,0.235294118,15,0.6,3.933333333,0.533333333,ham
189,0.772486772,0,0.195767196,0.031746032,38,0.815789474,4,0.842105263,ham
104,0.730769231,0.019230769,0.182692308,0.067307692,20,0.85,4.25,1,ham
34,0.794117647,0,0.176470588,0.029411765,7,0.857142857,4,1,ham
151,0.701986755,0.119205298,0.152317881,0.026490066,24,0.666666667,5.333333333,0.875,spam
31,0.741935484,0,0.193548387,0.064516129,7,0.571428571,3.571428571,1,ham
154,0.811688312,0,0.181818182,0.006493506,29,0.862068966,4.344827586,0.965517241,ham
156,0.666666667,0.076923077,0.16025641,0.096153846,26,0.923076923,5.038461538,0.923076923,spam
98,0.714285714,0.010204082,0.183673469,0.091836735,19,0.789473684,4.210526316,1,ham
105,0.771428571,0,0.19047619,0.038095238,21,0.761904762,4.047619048,0.952380952,ham
27,0.703703704,0,0.185185185,0.111111111,6,0.666666667,3.666666667,1,ham
156,0.711538462,0.064102564,0.153846154,0.070512821,25,0.92,5.28,0.96,spam
59,0.779661017,0,0.203389831,0.016949153,13,0.769230769,3.615384615,1,ham
55,0.763636364,0,0.218181818,0.018181818,13,0.615384615,3.307692308,1,ham
136,0.794117647,0.007352941,0.154411765,0.044117647,22,0.818181818,5.227272727,0.818181818,ham
56,0.714285714,0,0.178571429,0.107142857,11,0.727272727,4.181818182,1,ham
76,0.763157895,0.013157895,0.197368421,0.026315789,16,0.6875,3.8125,1,ham
44,0.704545455,0,0.204545455,0.090909091,10,0.6,3.5,1,ham
45,0.844444444,0,0.155555556,0,8,1,4.75,1,ham
53,0.773584906,0,0.188679245,0.037735849,11,0.818181818,3.909090909,1,ham
32,0.8125,0,0.1875,0,7,0.714285714,3.714285714,1,ham
31,0.806451613,0.032258065,0.129032258,0.032258065,5,1,5.4,1,ham
55,0.727272727,0,0.181818182,0.090909091,11,0.727272727,4.090909091,1,ham
40,0.775,0,0.15,0.075,7,0.857142857,4.857142857,1,ham
51,0.745098039,0,0.196078431,0.058823529,11,0.727272727,3.727272727,1,ham
38,0.605263158,0,0.157894737,0.263157895,7,0.857142857,4.714285714,0.857142857,ham
41,0.707317073,0,0.219512195,0.12195122,10,0.5,3.4,0.8,ham
35,0.8,0,0.171428571,0.028571429,7,0.857142857,4.142857143,1,ham
131,0.748091603,0.015267176,0.198473282,0.038167939,27,0.740740741,3.888888889,0.925925926,ham
160,0.675,0,0.1625,0.1625,27,0.703703704,4.962962963,0.888888889,ham
48,0.75,0.020833333,0.166666667,0.0625,9,0.888888889,4.444444444,1,ham
37,0.621621622,0,0.189189189,0.189189189,8,0.75,3.75,1,ham
169,0.74556213,0,0.201183432,0.053254438,35,0.714285714,3.857142857,0.885714286,ham
134,0.694029851,0,0.21641791,0.089552239,30,0.666666667,3.5,0.766666667,ham
33,0.787878788,0,0.181818182,0.03030303,7,0.857142857,3.857142857,1,ham
52,0.807692308,0,0.192307692,0,11,0.818181818,3.818181818,1,ham
29,0.655172414,0,0.137931034,0.206896552,5,0.8,5,1,ham
29,0.724137931,0,0.206896552,0.068965517,7,0.714285714,3.285714286,1,ham
100,0.68,0.05,0.22,0.05,23,0.695652174,3.391304348,0.956521739,ham
55,0.8,0,0.163636364,0.036363636,10,0.9,4.6,1,ham
150,0.666666667,0.106666667,0.18,0.046666667,28,0.857142857,4.392857143,0.857142857,spam
24,0.708333333,0,0.166666667,0.125,5,0.6,4,1,ham
54,0.722222222,0,0.148148148,0.12962963,9,0.777777778,5.111111111,1,ham
43,0.790697674,0,0.162790698,0.046511628,8,0.75,4.5,1,ham
179,0.61452514,0.17877095,0.145251397,0.061452514,27,0.777777778,5.666666667,0.962962963,spam
23,0.869565217,0,0.086956522,0.043478261,3,1,7,1,ham
51,0.784313725,0,0.196078431,0.019607843,11,0.818181818,3.727272727,1,ham
40,0.825,0,0.175,0,8,0.75,4.125,0.75,ham
152,0.743421053,0.013157895,0.203947368,0.039473684,32,0.625,3.78125,0.84375,ham
83,0.626506024,0.012048193,0.228915663,0.13253012,20,0.6,3.2,0.85,ham
26,0.807692308,0,0.192307692,0,6,0.833333333,3.5,1,ham
36,0.638888889,0,0.222222222,0.194444444,9,0.333333333,3.333333333,0.777777778,ham
79,0.734177215,0,0.215189873,0.075949367,18,0.666666667,3.555555556,0.833333333,ham
38,0.763157895,0,0.184210526,0.052631579,8,0.75,3.875,1,ham
26,0.769230769,0,0.192307692,0.038461538,6,0.833333333,3.5,1,ham
25,0.84,0,0.12,0.04,4,1,5.5,1,ham
24,0.833333333,0,0.166666667,0,5,0.8,4,1,ham
56,0.785714286,0,0.196428571,0.017857143,12,0.833333333,3.75,0.916666667,ham
46,0.782608696,0,0.217391304,0,11,0.545454545,3.272727273,0.909090909,ham
90,0.766666667,0,0.2,0.033333333,19,0.631578947,3.789473684,0.842105263,ham
128,0.7890625,0,0.203125,0.0078125,27,0.777777778,3.777777778,0.925925926,ham
67,0.731343284,0.014925373,0.194029851,0.089552239,14,0.714285714,4,0.857142857,ham
29,0.724137931,0,0.24137931,0.068965517,8,0.5,2.875,0.875,ham
159,0.641509434,0.144654088,0.169811321,0.044025157,28,0.75,4.714285714,0.821428571,spam
44,0.704545455,0.022727273,0.159090909,0.113636364,8,0.875,4.625,1,ham
69,0.623188406,0,0.188405797,0.188405797,14,0.571428571,4,1,ham
42,0.619047619,0,0.142857143,0.238095238,7,0.857142857,5.142857143,1,ham
21,0.761904762,0,0.19047619,0.047619048,5,0.6,3.4,1,ham
158,0.664556962,0,0.234177215,0.101265823,38,0.684210526,3.184210526,0.657894737,ham
126,0.706349206,0,0.206349206,0.087301587,27,0.777777778,3.703703704,0.851851852,ham
39,0.615384615,0.025641026,0.205128205,0.153846154,9,0.666666667,3.444444444,1,ham
47,0.765957447,0,0.170212766,0.063829787,9,1,4.333333333,1,ham
65,0.784615385,0,0.138461538,0.076923077,10,1,5.6,1,ham
36,0.805555556,0,0.194444444,0,8,0.75,3.625,1,ham
114,0.649122807,0.157894737,0.131578947,0.061403509,16,0.875,6.1875,0.9375,spam
36,0.75,0,0.111111111,0.138888889,5,0.8,6.4,1,ham
37,0.756756757,0,0.189189189,0.054054054,8,0.625,3.75,1,ham
30,0.733333333,0,0.233333333,0.033333333,8,0.625,2.875,1,ham
18,0.777777778,0,0.166666667,0.055555556,4,0.75,3.75,1,ham
86,0.686046512,0,0.220930233,0.093023256,20,0.7,3.35,0.9,ham
158,0.765822785,0,0.189873418,0.044303797,31,0.741935484,4.129032258,0.870967742,ham
91,0.747252747,0,0.120879121,0.131868132,12,0.833333333,6.666666667,1,ham
39,0.897435897,0,0.076923077,0.025641026,4,1,9,1,ham
28,0.75,0,0.178571429,0.071428571,6,0.833333333,3.833333333,1,ham
66,0.757575758,0,0.196969697,0.045454545,14,0.642857143,3.785714286,1,ham
196,0.734693878,0.081632653,0.12755102,0.056122449,26,0.961538462,6.576923077,0.923076923,spam
34,0.794117647,0,0.205882353,0,8,0.875,3.375,1,ham
37,0.756756757,0,0.189189189,0.054054054,8,0.75,3.75,0.875,ham
38,0.657894737,0,0.157894737,0.184210526,7,0.714285714,4.571428571,1,ham
34,0.794117647,0,0.176470588,0.029411765,7,0.571428571,4,0.857142857,ham
154,0.688311688,0.116883117,0.142857143,0.051948052,23,0.826086957,5.739130435,1,spam
34,0.735294118,0,0.176470588,0.088235294,7,0.857142857,4,1,ham
30,0.7,0,0.2,0.1,7,0.571428571,3.428571429,1,ham
44,0.818181818,0,0.113636364,0.068181818,6,0.833333333,6.5,1,ham
137,0.773722628,0.01459854,0.189781022,0.02189781,27,0.62962963,4.111111111,0.851851852,ham
24,0.75,0,0.166666667,0.083333333,5,0.8,4,1,ham
50,0.76,0,0.22,0.02,12,0.583333333,3.25,0.916666667,ham
292,0.743150685,0.003424658,0.178082192,0.075342466,53,0.735849057,4.528301887,0.905660377,ham
28,0.785714286,0,0.214285714,0,7,0.857142857,3.142857143,1,ham
37,0.783783784,0,0.162162162,0.054054054,7,1,4.428571429,1,ham
32,0.6875,0.0625,0.1875,0.0625,7,0.571428571,3.714285714,1,ham
32,0.5625,0.03125,0.21875,0.1875,8,0.625,3.125,1,ham
49,0.795918367,0,0.183673469,0.020408163,10,0.9,4,0.9,ham
261,0.712643678,0,0.206896552,0.084291188,55,0.618181818,3.781818182,0.836363636,ham
50,0.8,0,0.2,0,11,0.727272727,3.636363636,1,ham
26,0.846153846,0,0.153846154,0,5,1,4.4,1,ham
39,0.717948718,0,0.230769231,0.051282051,10,0.5,3,1,ham
13,0.230769231,0.615384615,0.076923077,0.076923077,2,1,6,1,spam
58,0.637931034,0,0.206896552,0.155172414,13,0.615384615,3.538461538,0.846153846,ham
61,0.803278689,0,0.163934426,0.032786885,11,0.909090909,4.636363636,1,ham
70,0.8,0,0.185714286,0.014285714,14,0.785714286,4.071428571,1,ham
49,0.795918367,0,0.183673469,0.020408163,10,0.8,4,1,ham
38,0.763157895,0,0.157894737,0.078947368,7,1,4.571428571,1,ham
61,0.62295082,0,0.229508197,0.147540984,15,0.6,3.133333333,1,ham
148,0.763513514,0,0.236486486,0,36,0.472222222,3.138888889,0.638888889,ham
147,0.727891156,0.102040816,0.163265306,0.006802721,25,0.88,4.92,0.76,spam
157,0.74522293,0,0.210191083,0.044585987,34,0.735294118,3.647058824,0.882352941,ham
44,0.727272727,0,0.136363636,0.136363636,7,1,5.428571429,1,ham
22,0.727272727,0,0.227272727,0.045454545,6,0.5,2.833333333,1,ham
26,0.769230769,0,0.230769231,0,7,0.571428571,2.857142857,1,ham
101,0.693069307,0.118811881,0.108910891,0.079207921,12,1,7.5,1,spam
47,0.744680851,0,0.14893617,0.106382979,8,0.75,5,1,ham
48,0.770833333,0,0.145833333,0.083333333,8,0.625,5.125,1,ham
109,0.688073394,0.073394495,0.19266055,0.04587156,22,0.772727273,4,0.863636364,spam
48,0.770833333,0,0.208333333,0.020833333,11,0.818181818,3.454545455,1,ham
163,0.73006135,0,0.17791411,0.09202454,30,0.7,4.466666667,0.866666667,ham
28,0.642857143,0,0.214285714,0.214285714,7,0.714285714,3.428571429,0.714285714,ham
110,0.763636364,0,0.2,0.036363636,23,0.869565217,3.826086957,0.956521739,ham
158,0.664556962,0.120253165,0.17721519,0.037974684,29,0.862068966,4.482758621,0.931034483,spam
32,0.59375,0,0.21875,0.25,8,0.625,3.375,0.75,ham
65,0.830769231,0,0.169230769,0,12,0.833333333,4.5,1,ham
135,0.674074074,0.125925926,0.177777778,0.022222222,25,0.84,4.44,1,spam
23,0.782608696,0,0.086956522,0.130434783,3,1,7,1,ham
34,0.823529412,0,0.147058824,0.029411765,6,1,4.833333333,1,ham
22,0.772727273,0,0.181818182,0.045454545,5,1,3.6,1,ham
96,0.75,0.010416667,0.197916667,0.041666667,20,0.7,3.85,0.95,ham
75,0.76,0,0.186666667,0.053333333,15,0.933333333,4.066666667,0.933333333,ham
78,0.807692308,0,0.192307692,0,16,0.6875,3.9375,1,ham
37,0.837837838,0,0.162162162,0,7,0.857142857,4.428571429,1,ham
71,0.746478873,0,0.197183099,0.056338028,15,0.6,3.8,0.933333333,ham
21,0.619047619,0,0.142857143,0.238095238,4,1,4.5,1,ham
126,0.76984127,0,0.19047619,0.03968254,25,0.8,4.08,0.88,ham
25,0.64,0.04,0.24,0.08,7,0.428571429,2.714285714,1,ham
156,0.576923077,0.173076923,0.179487179,0.070512821,29,0.75862069,4.413793103,0.965517241,spam
300,0.74,0.01,0.203333333,0.046666667,62,0.693548387,3.85483871,0.790322581,ham
85,0.647058824,0.188235294,0.141176471,0.023529412,13,0.923076923,5.615384615,1,spam
23,0.739130435,0,0.173913043,0.086956522,5,0.8,3.8,1,ham
197,0.76142132,0,0.177664975,0.060913706,36,0.805555556,4.5,0.944444444,ham
32,0.65625,0,0.25,0.09375,9,0.444444444,2.666666667,0.888888889,ham
30,0.833333333,0,0.133333333,0.033333333,5,0.8,5.2,1,ham
39,0.820512821,0,0.179487179,0,8,1,4,0.875,ham
98,0.765306122,0,0.183673469,0.051020408,19,0.736842105,4.210526316,0.947368421,ham
14,0.714285714,0,0.214285714,0.071428571,4,0.5,2.75,1,ham
27,0.851851852,0,0.111111111,0.037037037,4,1,6,1,ham
154,0.779220779,0.019480519,0.168831169,0.032467532,27,0.777777778,4.740740741,1,spam
70,0.728571429,0,0.2,0.071428571,15,0.933333333,3.733333333,0.866666667,ham
155,0.696774194,0,0.212903226,0.090322581,34,0.794117647,3.588235294,0.705882353,ham
153,0.633986928,0.163398693,0.150326797,0.052287582,24,0.916666667,5.416666667,0.958333333,spam
54,0.740740741,0,0.185185185,0.074074074,11,0.818181818,4,1,ham
39,0.743589744,0,0.205128205,0.051282051,9,0.888888889,3.444444444,1,ham
77,0.662337662,0,0.181818182,0.155844156,15,0.866666667,4.2,0.933333333,ham
45,0.777777778,0,0.155555556,0.066666667,8,1,4.75,1,ham
144,0.805555556,0,0.180555556,0.013888889,27,0.888888889,4.37037037,0.851851852,ham
176,0.653409091,0,0.164772727,0.204545455,30,0.766666667,5.033333333,0.7,ham
167,0.664670659,0.011976048,0.233532934,0.101796407,40,0.625,3.25,0.825,ham
58,0.724137931,0,0.189655172,0.103448276,12,0.75,4,0.916666667,ham
158,0.715189873,0.088607595,0.170886076,0.025316456,28,0.75,4.678571429,0.928571429,spam
38,0.789473684,0,0.157894737,0.052631579,7,0.714285714,4.571428571,1,ham
41,0.756097561,0,0.219512195,0.024390244,10,0.5,3.2,1,ham
74,0.783783784,0,0.162162162,0.054054054,13,0.846153846,4.769230769,1,ham
198,0.681818182,0,0.212121212,0.121212121,43,0.627906977,3.697674419,0.813953488,ham
88,0.818181818,0,0.159090909,0.022727273,15,0.866666667,4.933333333,1,ham
159,0.679245283,0.113207547,0.163522013,0.044025157,27,0.888888889,4.925925926,1,spam
74,0.810810811,0,0.175675676,0.013513514,14,1,4.357142857,1,ham
37,0.702702703,0,0.216216216,0.081081081,9,0.777777778,3.222222222,1,ham
39,0.820512821,0,0.179487179,0,8,0.875,4,1,ham
34,0.794117647,0,0.176470588,0.029411765,7,0.857142857,4,1,ham
43,0.813953488,0,0.139534884,0.046511628,7,0.857142857,5.285714286,1,ham
42,0.571428571,0.142857143,0.214285714,0.071428571,10,0.8,3.3,1,ham
37,0.783783784,0,0.162162162,0.054054054,7,0.857142857,4.428571429,1,ham
30,0.633333333,0.033333333,0.2,0.133333333,7,0.714285714,3.428571429,1,ham
81,0.765432099,0,0.185185185,0.049382716,16,0.8125,4.125,1,ham
32,0.75,0,0.21875,0.03125,8,0.75,3.125,1,ham
28,0.75,0,0.178571429,0.071428571,6,0.5,3.833333333,1,ham
120,0.616666667,0.141666667,0.191666667,0.05,24,0.708333333,4.041666667,0.958333333,spam
53,0.811320755,0,0.188679245,0,11,0.727272727,3.909090909,1,ham
63,0.761904762,0,0.206349206,0.063492063,14,0.571428571,3.714285714,0.785714286,ham
244,0.766393443,0,0.18852459,0.045081967,47,0.808510638,4.212765957,0.85106383,ham
24,0.75,0,0.166666667,0.083333333,5,0.8,4,1,ham
158,0.835443038,0,0.132911392,0.03164557,22,1,6.227272727,0.954545455,ham
159,0.773584906,0,0.213836478,0.012578616,35,0.714285714,3.571428571,0.771428571,ham
70,0.785714286,0,0.185714286,0.028571429,14,0.857142857,4.071428571,1,ham
56,0.839285714,0,0.107142857,0.053571429,7,0.714285714,7.142857143,1,ham
161,0.701863354,0.099378882,0.161490683,0.037267081,27,0.666666667,5,0.851851852,spam
139,0.73381295,0,0.230215827,0.035971223,33,0.696969697,3.242424242,0.757575758,ham
39,0.717948718,0,0.256410256,0.025641026,11,0.545454545,2.636363636,1,ham
86,0.779069767,0,0.186046512,0.034883721,17,0.823529412,4.117647059,0.882352941,ham
116,0.663793103,0,0.198275862,0.137931034,24,0.666666667,3.875,0.916666667,ham
3,0.666666667,0,0,0.333333333,1,1,3,1,ham
53,0.79245283,0,0.188679245,0.018867925,11,0.727272727,3.909090909,1,ham
42,0.761904762,0,0.19047619,0.047619048,9,0.777777778,3.777777778,0.888888889,ham
54,0.796296296,0,0.148148148,0.055555556,9,0.888888889,5.111111111,1,ham
33,0.575757576,0.090909091,0.242424242,0.090909091,9,0.555555556,2.777777778,1,ham
30,0.8,0,0.133333333,0.066666667,5,1,5.2,1,ham
70,0.757142857,0,0.214285714,0.028571429,16,0.5625,3.4375,0.75,ham
93,0.698924731,0.032258065,0.193548387,0.075268817,19,0.842105263,3.947368421,1,ham
62,0.758064516,0,0.177419355,0.064516129,12,0.75,4.25,0.916666667,ham
72,0.791666667,0,0.152777778,0.055555556,12,0.833333333,5.083333333,1,ham
139,0.769784173,0,0.179856115,0.064748201,26,0.807692308,4.461538462,0.884615385,ham
85,0.741176471,0,0.176470588,0.082352941,16,0.875,4.375,1,ham
65,0.8,0,0.169230769,0.030769231,12,0.75,4.5,1,ham
32,0.65625,0,0.1875,0.15625,7,0.714285714,3.714285714,1,ham
54,0.703703704,0,0.203703704,0.111111111,12,0.666666667,3.666666667,0.916666667,ham
161,0.739130435,0.049689441,0.180124224,0.031055901,30,0.733333333,4.4,0.866666667,spam
58,0.793103448,0,0.172413793,0.034482759,11,0.909090909,4.363636364,1,ham
16,0.75,0,0.1875,0.0625,4,0.5,3.25,1,ham
70,0.785714286,0,0.185714286,0.028571429,14,0.714285714,4.071428571,0.928571429,ham
38,0.763157895,0,0.131578947,0.105263158,6,0.833333333,5.5,1,ham
42,0.595238095,0,0.19047619,0.214285714,9,0.666666667,3.777777778,1,ham
76,0.75,0.013157895,0.171052632,0.065789474,14,0.785714286,4.5,1,ham
148,0.72972973,0,0.189189189,0.081081081,29,0.793103448,4.137931034,0.965517241,ham
152,0.638157895,0.151315789,0.164473684,0.046052632,26,0.807692308,4.884615385,0.923076923,spam
32,0.75,0,0.1875,0.0625,7,0.714285714,3.714285714,1,ham
84,0.738095238,0,0.226190476,0.035714286,20,0.75,3.25,1,ham
22,0.772727273,0,0.181818182,0.045454545,5,0.6,3.6,1,ham
138,0.760869565,0.014492754,0.18115942,0.043478261,26,0.769230769,4.346153846,0.884615385,spam
38,0.763157895,0,0.184210526,0.052631579,8,0.75,3.875,1,ham
109,0.614678899,0.174311927,0.04587156,0.165137615,6,1,17.33333333,1,spam
31,0.774193548,0,0.193548387,0.032258065,7,0.714285714,3.571428571,1,ham
106,0.70754717,0.028301887,0.198113208,0.066037736,22,0.818181818,3.863636364,1,spam
198,0.767676768,0,0.166666667,0.065656566,34,0.823529412,4.852941176,0.911764706,ham
103,0.747572816,0.009708738,0.165048544,0.077669903,18,0.833333333,4.777777778,0.944444444,ham
43,0.837209302,0,0.162790698,0,8,0.625,4.5,1,ham
41,0.804878049,0,0.170731707,0.024390244,8,0.75,4.25,1,ham
60,0.783333333,0,0.216666667,0,14,0.714285714,3.357142857,0.928571429,ham
43,0.720930233,0,0.23255814,0.046511628,11,0.636363636,3,1,ham
46,0.717391304,0.02173913,0.195652174,0.065217391,10,0.5,3.7,1,ham
76,0.802631579,0,0.171052632,0.026315789,14,0.785714286,4.5,1,ham
61,0.819672131,0,0.131147541,0.049180328,9,0.777777778,5.888888889,1,ham
74,0.662162162,0,0.189189189,0.162162162,15,0.8,4.066666667,0.933333333,ham
46,0.782608696,0,0.152173913,0.065217391,8,0.875,4.875,1,ham
61,0.68852459,0,0.213114754,0.098360656,14,0.642857143,3.428571429,0.857142857,ham
22,0.818181818,0,0.181818182,0,5,0.8,3.6,1,ham
48,0.8125,0,0.166666667,0.041666667,9,0.777777778,4.555555556,0.888888889,ham
44,0.75,0,0.204545455,0.045454545,10,0.8,3.5,0.9,ham
255,0.796078431,0,0.184313725,0.02745098,48,0.854166667,4.375,0.8125,ham
159,0.735849057,0,0.238993711,0.025157233,39,0.512820513,3.102564103,0.717948718,ham
58,0.793103448,0,0.172413793,0.034482759,11,0.909090909,4.363636364,1,ham
77,0.662337662,0,0.181818182,0.155844156,15,0.866666667,4.2,0.933333333,ham
95,0.694736842,0.010526316,0.2,0.105263158,20,0.6,3.85,0.9,ham
96,0.6875,0.072916667,0.125,0.114583333,13,0.846153846,6.461538462,1,spam
29,0.827586207,0,0.172413793,0,6,0.666666667,4,1,ham
62,0.822580645,0,0.161290323,0.016129032,11,0.727272727,4.727272727,1,ham
53,0.79245283,0,0.169811321,0.037735849,10,0.7,4.4,1,ham
34,0.647058824,0,0.117647059,0.235294118,5,0.8,6,1,ham
33,0.848484848,0,0.090909091,0.060606061,4,1,7.5,1,ham
150,0.706666667,0.12,0.14,0.033333333,22,0.772727273,5.863636364,0.909090909,spam
65,0.769230769,0,0.169230769,0.061538462,12,0.583333333,4.5,1,ham
151,0.662251656,0.152317881,0.152317881,0.033112583,24,0.791666667,5.333333333,0.916666667,spam
30,0.8,0,0.166666667,0.033333333,6,1,4.166666667,1,ham
153,0.653594771,0.156862745,0.163398693,0.026143791,26,0.846153846,4.923076923,0.961538462,spam
18,0.833333333,0,0.166666667,0.055555556,4,0.75,4,0.75,ham
121,0.619834711,0.140495868,0.181818182,0.05785124,23,0.652173913,4.304347826,0.913043478,spam
36,0.777777778,0,0.138888889,0.083333333,6,1,5.166666667,1,ham
40,0.8,0,0.125,0.075,6,1,5.833333333,1,ham
62,0.629032258,0,0.177419355,0.193548387,12,0.75,4.25,1,ham
4,1,0,0,0,1,1,4,1,ham
50,0.74,0,0.18,0.08,10,0.7,4.1,1,ham
27,0.814814815,0,0.185185185,0,6,0.833333333,3.666666667,1,ham
57,0.719298246,0.01754386,0.210526316,0.052631579,13,0.615384615,3.461538462,1,ham
128,0.6328125,0.203125,0.1328125,0.03125,18,0.944444444,6.166666667,1,spam
145,0.717241379,0.096551724,0.15862069,0.027586207,24,0.875,5.083333333,1,spam
32,0.8125,0,0.125,0.0625,5,1,5.6,1,ham
38,0.789473684,0,0.210526316,0,9,0.777777778,3.333333333,1,ham
86,0.779069767,0,0.174418605,0.046511628,16,0.8125,4.4375,0.9375,ham
37,0.837837838,0,0.135135135,0.027027027,6,1,5.333333333,1,ham
116,0.775862069,0,0.189655172,0.034482759,23,0.869565217,4.086956522,0.913043478,ham
77,0.636363636,0,0.181818182,0.181818182,15,0.733333333,4.2,1,ham
86,0.709302326,0.127906977,0.139534884,0.023255814,13,0.923076923,5.692307692,1,spam
17,0.882352941,0,0.117647059,0,3,1,5,1,ham
156,0.814102564,0.019230769,0.147435897,0.019230769,24,0.875,5.541666667,0.958333333,ham
38,0.605263158,0.078947368,0.210526316,0.105263158,9,0.666666667,3.333333333,0.888888889,ham
13,0.615384615,0,0.230769231,0.153846154,4,0.5,2.5,1,ham
88,0.704545455,0,0.227272727,0.068181818,21,0.619047619,3.238095238,0.904761905,ham
64,0.671875,0,0.203125,0.125,14,0.571428571,3.642857143,1,ham
205,0.751219512,0,0.190243902,0.058536585,40,0.825,4.15,0.85,ham
158,0.708860759,0.056962025,0.170886076,0.063291139,28,0.678571429,4.678571429,1,spam
114,0.754385965,0.01754386,0.157894737,0.070175439,19,0.631578947,5.052631579,1,ham
75,0.773333333,0,0.2,0.026666667,16,0.5625,3.75,0.9375,ham
121,0.743801653,0,0.20661157,0.049586777,26,0.846153846,3.692307692,0.884615385,ham
25,0.8,0,0.12,0.08,4,1,5.5,1,ham
46,0.804347826,0,0.152173913,0.043478261,8,0.625,4.875,1,ham
27,0.666666667,0,0.185185185,0.148148148,6,0.666666667,3.666666667,1,ham
126,0.76984127,0,0.182539683,0.047619048,24,0.75,4.291666667,0.916666667,ham
46,0.673913043,0,0.217391304,0.108695652,11,0.727272727,3.272727273,0.818181818,ham
23,0.739130435,0,0.173913043,0.086956522,5,1,3.8,1,ham
83,0.722891566,0.012048193,0.204819277,0.060240964,18,0.611111111,3.666666667,1,ham
72,0.791666667,0,0.166666667,0.041666667,13,0.846153846,4.615384615,1,ham
30,0.733333333,0,0.2,0.066666667,7,0.857142857,3.428571429,1,ham
21,0.80952381,0,0.142857143,0.047619048,4,0.75,4.5,1,ham
48,0.75,0,0.208333333,0.041666667,11,0.727272727,3.454545455,0.909090909,ham
